Mnemonic:  EPS_PDAN_V_BAT
Conversion:  Default (EU)
Units:  Volts
Stream:  az1_rt1@bkusvr2
X Time,Y Value,Type,Status,Count
2024-Sep-02-09:00:00.000,36.1382459259033,Arch-hour/Average, ,-,
2024-Sep-02-09:00:00.000,36.1372834205627,Arch-hour/Average, ,-,
2024-Sep-02-10:00:00.000,36.1372834205627,Arch-hour/Average, ,-,
2024-Sep-02-10:00:00.000,36.1377592658997,Arch-hour/Average, ,-,
2024-Sep-02-11:00:00.000,36.1377592658997,Arch-hour/Average, ,-,
2024-Sep-02-11:00:00.000,36.1380837059021,Arch-hour/Average, ,-,
2024-Sep-02-12:00:00.000,36.1380837059021,Arch-hour/Average, ,-,
2024-Sep-02-12:00:00.000,36.1383540725708,Arch-hour/Average, ,-,
2024-Sep-02-13:00:00.000,36.1383540725708,Arch-hour/Average, ,-,
2024-Sep-02-13:00:00.000,36.1401168632507,Arch-hour/Average, ,-,
2024-Sep-02-14:00:00.000,36.1401168632507,Arch-hour/Average, ,-,
2024-Sep-02-14:00:00.000,36.1397816085815,Arch-hour/Average, ,-,
2024-Sep-02-15:00:00.000,36.1397816085815,Arch-hour/Average, ,-,
2024-Sep-02-15:00:00.000,36.1423987579346,Arch-hour/Average, ,-,
2024-Sep-02-16:00:00.000,36.1423987579346,Arch-hour/Average, ,-,
2024-Sep-02-16:00:00.000,36.1416958045959,Arch-hour/Average, ,-,
2024-Sep-02-17:00:00.000,36.1416958045959,Arch-hour/Average, ,-,
2024-Sep-02-17:00:00.000,36.1438587379456,Arch-hour/Average, ,-,
2024-Sep-02-18:00:00.000,36.1438587379456,Arch-hour/Average, ,-,
2024-Sep-02-18:00:00.000,36.1429276012916,Arch-hour/Average, ,-,
2024-Sep-02-19:00:00.000,36.1429276012916,Arch-hour/Average, ,-,
2024-Sep-02-19:00:00.000,36.1432622688595,Arch-hour/Average, ,-,
2024-Sep-02-20:00:00.000,36.1432622688595,Arch-hour/Average, ,-,
2024-Sep-02-20:00:00.000,35.7224635785603,Arch-hour/Average, ,-,
2024-Sep-02-21:00:00.000,35.7224635785603,Arch-hour/Average, ,-,
2024-Sep-02-21:00:00.000,34.8400402351662,Arch-hour/Average, ,-,
2024-Sep-02-22:00:00.000,34.8400402351662,Arch-hour/Average, ,-,
2024-Sep-02-22:00:00.000,35.1283803464160,Arch-hour/Average, ,-,
2024-Sep-02-23:00:00.000,35.1283803464160,Arch-hour/Average, ,-,
2024-Sep-02-23:00:00.000,35.4099932289265,Arch-hour/Average, ,-,
2024-Sep-03-00:00:00.000,35.4099932289265,Arch-hour/Average, ,-,
2024-Sep-03-00:00:00.000,35.6634252609897,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Sep-03-01:00:00.000,35.6634252609897,Arch-hour/Average, ,-,
2024-Sep-03-01:00:00.000,35.9521099618040,Arch-hour/Average, ,-,
2024-Sep-03-02:00:00.000,35.9521099618040,Arch-hour/Average, ,-,
2024-Sep-03-02:00:00.000,36.1562994054642,Arch-hour/Average, ,-,
2024-Sep-03-03:00:00.000,36.1562994054642,Arch-hour/Average, ,-,
2024-Sep-03-03:00:00.000,36.1430721766760,Arch-hour/Average, ,-,
2024-Sep-03-04:00:00.000,36.1430721766760,Arch-hour/Average, ,-,
2024-Sep-03-04:00:00.000,36.1416849899292,Arch-hour/Average, ,-,
2024-Sep-03-05:00:00.000,36.1416849899292,Arch-hour/Average, ,-,
2024-Sep-03-05:00:00.000,36.1416741752625,Arch-hour/Average, ,-,
2024-Sep-03-06:00:00.000,36.1416741752625,Arch-hour/Average, ,-,
2024-Sep-03-06:00:00.000,36.1404885943589,Arch-hour/Average, ,-,
2024-Sep-03-07:00:00.000,36.1404885943589,Arch-hour/Average, ,-,
2024-Sep-03-07:00:00.000,36.1397924232483,Arch-hour/Average, ,-,
2024-Sep-03-08:00:00.000,36.1397924232483,Arch-hour/Average, ,-,
2024-Sep-03-08:00:00.000,36.1383324432373,Arch-hour/Average, ,-,
2024-Sep-03-09:00:00.000,36.1383324432373,Arch-hour/Average, ,-,
2024-Sep-03-09:00:00.000,36.1374780845642,Arch-hour/Average, ,-,
2024-Sep-03-10:00:00.000,36.1374780845642,Arch-hour/Average, ,-,
2024-Sep-03-10:00:00.000,36.1372185325623,Arch-hour/Average, ,-,
2024-Sep-03-11:00:00.000,36.1372185325623,Arch-hour/Average, ,-,
2024-Sep-03-11:00:00.000,36.1384470698282,Arch-hour/Average, ,-,
2024-Sep-03-12:00:00.000,36.1384470698282,Arch-hour/Average, ,-,
2024-Sep-03-12:00:00.000,36.1283320766256,Arch-hour/Average, ,-,
2024-Sep-03-13:00:00.000,36.1283320766256,Arch-hour/Average, ,-,
2024-Sep-03-13:00:00.000,35.0239084093578,Arch-hour/Average, ,-,
2024-Sep-03-14:00:00.000,35.0239084093578,Arch-hour/Average, ,-,
2024-Sep-03-14:00:00.000,35.3278857141873,Arch-hour/Average, ,-,
2024-Sep-03-15:00:00.000,35.3278857141873,Arch-hour/Average, ,-,
2024-Sep-03-15:00:00.000,35.5930168189531,Arch-hour/Average, ,-,
2024-Sep-03-16:00:00.000,35.5930168189531,Arch-hour/Average, ,-,
2024-Sep-03-16:00:00.000,35.8720987089181,Arch-hour/Average, ,-,
2024-Sep-03-17:00:00.000,35.8720987089181,Arch-hour/Average, ,-,
2024-Sep-03-17:00:00.000,36.1347517918964,Arch-hour/Average, ,-,
2024-Sep-03-18:00:00.000,36.1347517918964,Arch-hour/Average, ,-,
2024-Sep-03-18:00:00.000,36.1483679466456,Arch-hour/Average, ,-,
2024-Sep-03-19:00:00.000,36.1483679466456,Arch-hour/Average, ,-,
2024-Sep-03-19:00:00.000,36.1452394104004,Arch-hour/Average, ,-,
2024-Sep-03-20:00:00.000,36.1452394104004,Arch-hour/Average, ,-,
2024-Sep-03-20:00:00.000,35.6429539560183,Arch-hour/Average, ,-,
2024-Sep-03-21:00:00.000,35.6429539560183,Arch-hour/Average, ,-,
2024-Sep-03-21:00:00.000,34.6718413583082,Arch-hour/Average, ,-,
2024-Sep-03-22:00:00.000,34.6718413583082,Arch-hour/Average, ,-,
2024-Sep-03-22:00:00.000,34.9741833910530,Arch-hour/Average, ,-,
2024-Sep-03-23:00:00.000,34.9741833910530,Arch-hour/Average, ,-,
2024-Sep-03-23:00:00.000,35.2607490409601,Arch-hour/Average, ,-,
2024-Sep-04-00:00:00.000,35.2607490409601,Arch-hour/Average, ,-,
2024-Sep-04-00:00:00.000,35.5005534655608,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Sep-04-01:00:00.000,35.5005534655608,Arch-hour/Average, ,-,
2024-Sep-04-01:00:00.000,35.7636998824131,Arch-hour/Average, ,-,
2024-Sep-04-02:00:00.000,35.7636998824131,Arch-hour/Average, ,-,
2024-Sep-04-02:00:00.000,36.0652670947416,Arch-hour/Average, ,-,
2024-Sep-04-03:00:00.000,36.0652670947416,Arch-hour/Average, ,-,
2024-Sep-04-03:00:00.000,36.1500170898438,Arch-hour/Average, ,-,
2024-Sep-04-04:00:00.000,36.1500170898438,Arch-hour/Average, ,-,
2024-Sep-04-04:00:00.000,36.1427431933797,Arch-hour/Average, ,-,
2024-Sep-04-05:00:00.000,36.1427431933797,Arch-hour/Average, ,-,
2024-Sep-04-05:00:00.000,36.1405494499207,Arch-hour/Average, ,-,
2024-Sep-04-06:00:00.000,36.1405494499207,Arch-hour/Average, ,-,
2024-Sep-04-06:00:00.000,36.1391839004144,Arch-hour/Average, ,-,
2024-Sep-04-07:00:00.000,36.1391839004144,Arch-hour/Average, ,-,
2024-Sep-04-07:00:00.000,36.1388515472412,Arch-hour/Average, ,-,
2024-Sep-04-08:00:00.000,36.1388515472412,Arch-hour/Average, ,-,
2024-Sep-04-08:00:00.000,36.1392733192444,Arch-hour/Average, ,-,
2024-Sep-04-09:00:00.000,36.1392733192444,Arch-hour/Average, ,-,
2024-Sep-04-09:00:00.000,36.1379971885681,Arch-hour/Average, ,-,
2024-Sep-04-10:00:00.000,36.1379971885681,Arch-hour/Average, ,-,
2024-Sep-04-10:00:00.000,36.1386568832397,Arch-hour/Average, ,-,
2024-Sep-04-11:00:00.000,36.1386568832397,Arch-hour/Average, ,-,
2024-Sep-04-11:00:00.000,36.1377376365662,Arch-hour/Average, ,-,
2024-Sep-04-12:00:00.000,36.1377376365662,Arch-hour/Average, ,-,
2024-Sep-04-12:00:00.000,36.1383865165710,Arch-hour/Average, ,-,
2024-Sep-04-13:00:00.000,36.1383865165710,Arch-hour/Average, ,-,
2024-Sep-04-13:00:00.000,36.1387866592407,Arch-hour/Average, ,-,
2024-Sep-04-14:00:00.000,36.1387866592407,Arch-hour/Average, ,-,
2024-Sep-04-14:00:00.000,36.1393598365784,Arch-hour/Average, ,-,
2024-Sep-04-15:00:00.000,36.1393598365784,Arch-hour/Average, ,-,
2024-Sep-04-15:00:00.000,36.1435018539429,Arch-hour/Average, ,-,
2024-Sep-04-16:00:00.000,36.1435018539429,Arch-hour/Average, ,-,
2024-Sep-04-16:00:00.000,36.1439993286133,Arch-hour/Average, ,-,
2024-Sep-04-17:00:00.000,36.1439993286133,Arch-hour/Average, ,-,
2024-Sep-04-17:00:00.000,36.1439993286133,Arch-hour/Average, ,-,
2024-Sep-04-18:00:00.000,36.1439993286133,Arch-hour/Average, ,-,
2024-Sep-04-18:00:00.000,36.1424107475353,Arch-hour/Average, ,-,
2024-Sep-04-19:00:00.000,36.1424107475353,Arch-hour/Average, ,-,
2024-Sep-04-19:00:00.000,36.1441419080500,Arch-hour/Average, ,-,
2024-Sep-04-20:00:00.000,36.1441419080500,Arch-hour/Average, ,-,
2024-Sep-04-20:00:00.000,35.5727324214982,Arch-hour/Average, ,-,
2024-Sep-04-21:00:00.000,35.5727324214982,Arch-hour/Average, ,-,
2024-Sep-04-21:00:00.000,34.5248502924413,Arch-hour/Average, ,-,
2024-Sep-04-22:00:00.000,34.5248502924413,Arch-hour/Average, ,-,
2024-Sep-04-22:00:00.000,34.8481340064532,Arch-hour/Average, ,-,
2024-Sep-04-23:00:00.000,34.8481340064532,Arch-hour/Average, ,-,
2024-Sep-04-23:00:00.000,35.1378778688407,Arch-hour/Average, ,-,
2024-Sep-05-00:00:00.000,35.1378778688407,Arch-hour/Average, ,-,
2024-Sep-05-00:00:00.000,35.3734978569878,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Sep-05-01:00:00.000,35.3734978569878,Arch-hour/Average, ,-,
2024-Sep-05-01:00:00.000,35.6239907723886,Arch-hour/Average, ,-,
2024-Sep-05-02:00:00.000,35.6239907723886,Arch-hour/Average, ,-,
2024-Sep-05-02:00:00.000,35.9089175226659,Arch-hour/Average, ,-,
2024-Sep-05-03:00:00.000,35.9089175226659,Arch-hour/Average, ,-,
2024-Sep-05-03:00:00.000,36.1451528930664,Arch-hour/Average, ,-,
2024-Sep-05-04:00:00.000,36.1451528930664,Arch-hour/Average, ,-,
2024-Sep-05-04:00:00.000,36.1445664978027,Arch-hour/Average, ,-,
2024-Sep-05-05:00:00.000,36.1445664978027,Arch-hour/Average, ,-,
2024-Sep-05-05:00:00.000,36.1435551414563,Arch-hour/Average, ,-,
2024-Sep-05-06:00:00.000,36.1435551414563,Arch-hour/Average, ,-,
2024-Sep-05-06:00:00.000,36.1434457091076,Arch-hour/Average, ,-,
2024-Sep-05-06:11:59.878,36.1434457091076,Arch-hour/Average, ,-,
2024-Sep-05-07:00:00.000,0.000000000000000,Arch-hour/Average,S,-,
2024-Sep-05-07:00:00.000,0.000000000000000,Arch-hour/Average,S,-,
Mnemonic:  EPS_PDAS_V_BAT
Conversion:  Default (EU)
Units:  Volts
Stream:  az1_rt1@bkusvr2
X Time,Y Value,Type,Status,Count
2024-Aug-26-07:00:00.000,32.6727611298031,Arch-hour/Average,EXS,-,Arch-hour/Average SB
2024-Aug-26-08:00:00.000,32.6727611298031,Arch-hour/Average,EXS,-,
2024-Aug-26-08:00:00.000,32.6700170538161,Arch-hour/Average, ,-,
2024-Aug-26-09:00:00.000,32.6700170538161,Arch-hour/Average, ,-,
2024-Aug-26-09:00:00.000,32.6752676497565,Arch-hour/Average, ,-,
2024-Aug-26-10:00:00.000,32.6752676497565,Arch-hour/Average, ,-,
2024-Aug-26-10:00:00.000,32.6698549620310,Arch-hour/Average, ,-,
2024-Aug-26-11:00:00.000,32.6698549620310,Arch-hour/Average, ,-,
2024-Aug-26-11:00:00.000,32.6759806474050,Arch-hour/Average, ,-,
2024-Aug-26-12:00:00.000,32.6759806474050,Arch-hour/Average, ,-,
2024-Aug-26-12:00:00.000,32.6769421079424,Arch-hour/Average, ,-,
2024-Aug-26-13:00:00.000,32.6769421079424,Arch-hour/Average, ,-,
2024-Aug-26-13:00:00.000,32.6874217997657,Arch-hour/Average, ,-,
2024-Aug-26-14:00:00.000,32.6874217997657,Arch-hour/Average, ,-,
2024-Aug-26-14:00:00.000,32.6866978147295,Arch-hour/Average, ,-,
2024-Aug-26-15:00:00.000,32.6866978147295,Arch-hour/Average, ,-,
2024-Aug-26-15:00:00.000,32.6955136627621,Arch-hour/Average, ,-,
2024-Aug-26-16:00:00.000,32.6955136627621,Arch-hour/Average, ,-,
2024-Aug-26-16:00:00.000,32.7057988092634,Arch-hour/Average, ,-,
2024-Aug-26-17:00:00.000,32.7057988092634,Arch-hour/Average, ,-,
2024-Aug-26-17:00:00.000,32.7034651576148,Arch-hour/Average, ,-,
2024-Aug-26-18:00:00.000,32.7034651576148,Arch-hour/Average, ,-,
2024-Aug-26-18:00:00.000,32.7019632057558,Arch-hour/Average, ,-,
2024-Aug-26-19:00:00.000,32.7019632057558,Arch-hour/Average, ,-,
2024-Aug-26-19:00:00.000,32.7081539779239,Arch-hour/Average, ,-,
2024-Aug-26-20:00:00.000,32.7081539779239,Arch-hour/Average, ,-,
2024-Aug-26-20:00:00.000,32.7120111497243,Arch-hour/Average, ,-,
2024-Aug-26-21:00:00.000,32.7120111497243,Arch-hour/Average, ,-,
2024-Aug-26-21:00:00.000,32.7059067842695,Arch-hour/Average, ,-,
2024-Aug-26-22:00:00.000,32.7059067842695,Arch-hour/Average, ,-,
2024-Aug-26-22:00:00.000,32.6974040741391,Arch-hour/Average, ,-,
2024-Aug-26-23:00:00.000,32.6974040741391,Arch-hour/Average, ,-,
2024-Aug-26-23:00:00.000,32.7105952443017,Arch-hour/Average, ,-,
2024-Aug-27-00:00:00.000,32.7105952443017,Arch-hour/Average, ,-,
2024-Aug-27-00:00:00.000,32.7134582349989,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Aug-27-01:00:00.000,32.7134582349989,Arch-hour/Average, ,-,
2024-Aug-27-01:00:00.000,32.7170991081662,Arch-hour/Average, ,-,
2024-Aug-27-02:00:00.000,32.7170991081662,Arch-hour/Average, ,-,
2024-Aug-27-02:00:00.000,32.7251585409376,Arch-hour/Average, ,-,
2024-Aug-27-03:00:00.000,32.7251585409376,Arch-hour/Average, ,-,
2024-Aug-27-03:00:00.000,32.7204051653544,Arch-hour/Average, ,-,
2024-Aug-27-04:00:00.000,32.7204051653544,Arch-hour/Average, ,-,
2024-Aug-27-04:00:00.000,32.7156082121531,Arch-hour/Average, ,-,
2024-Aug-27-05:00:00.000,32.7156082121531,Arch-hour/Average, ,-,
2024-Aug-27-05:00:00.000,32.6945520305634,Arch-hour/Average, ,-,
2024-Aug-27-06:00:00.000,32.6945520305634,Arch-hour/Average, ,-,
2024-Aug-27-06:00:00.000,32.6845153010938,Arch-hour/Average, ,-,
2024-Aug-27-07:00:00.000,32.6845153010938,Arch-hour/Average, ,-,
2024-Aug-27-07:00:00.000,32.6798375203874,Arch-hour/Average, ,-,
2024-Aug-27-08:00:00.000,32.6798375203874,Arch-hour/Average, ,-,
2024-Aug-27-08:00:00.000,32.6728908040788,Arch-hour/Average, ,-,
2024-Aug-27-09:00:00.000,32.6728908040788,Arch-hour/Average, ,-,
2024-Aug-27-09:00:00.000,32.6739495351579,Arch-hour/Average, ,-,
2024-Aug-27-10:00:00.000,32.6739495351579,Arch-hour/Average, ,-,
2024-Aug-27-10:00:00.000,32.6734958468543,Arch-hour/Average, ,-,
2024-Aug-27-11:00:00.000,32.6734958468543,Arch-hour/Average, ,-,
2024-Aug-27-11:00:00.000,32.6762074470520,Arch-hour/Average, ,-,
2024-Aug-27-12:00:00.000,32.6762074470520,Arch-hour/Average, ,-,
2024-Aug-27-12:00:00.000,32.6783682717217,Arch-hour/Average, ,-,
2024-Aug-27-13:00:00.000,32.6783682717217,Arch-hour/Average, ,-,
2024-Aug-27-13:00:00.000,32.6820089319017,Arch-hour/Average, ,-,
2024-Aug-27-14:00:00.000,32.6820089319017,Arch-hour/Average, ,-,
2024-Aug-27-14:00:00.000,32.6904683378008,Arch-hour/Average, ,-,
2024-Aug-27-15:00:00.000,32.6904683378008,Arch-hour/Average, ,-,
2024-Aug-27-15:00:00.000,32.6935581398010,Arch-hour/Average, ,-,
2024-Aug-27-16:00:00.000,32.6935581398010,Arch-hour/Average, ,-,
2024-Aug-27-16:00:00.000,32.7020281177097,Arch-hour/Average, ,-,
2024-Aug-27-17:00:00.000,32.7020281177097,Arch-hour/Average, ,-,
2024-Aug-27-17:00:00.000,32.7024171924591,Arch-hour/Average, ,-,
2024-Aug-27-18:00:00.000,32.7024171924591,Arch-hour/Average, ,-,
2024-Aug-27-18:00:00.000,32.7068365152901,Arch-hour/Average, ,-,
2024-Aug-27-19:00:00.000,32.7068365152901,Arch-hour/Average, ,-,
2024-Aug-27-19:00:00.000,32.7066302543216,Arch-hour/Average, ,-,
2024-Aug-27-20:00:00.000,32.7066302543216,Arch-hour/Average, ,-,
2024-Aug-27-20:00:00.000,32.7099469492171,Arch-hour/Average, ,-,
2024-Aug-27-21:00:00.000,32.7099469492171,Arch-hour/Average, ,-,
2024-Aug-27-21:00:00.000,32.7039617337121,Arch-hour/Average, ,-,
2024-Aug-27-22:00:00.000,32.7039617337121,Arch-hour/Average, ,-,
2024-Aug-27-22:00:00.000,32.7078189256456,Arch-hour/Average, ,-,
2024-Aug-27-23:00:00.000,32.7078189256456,Arch-hour/Average, ,-,
2024-Aug-27-23:00:00.000,32.7012397554186,Arch-hour/Average, ,-,
2024-Aug-28-00:00:00.000,32.7012397554186,Arch-hour/Average, ,-,
2024-Aug-28-00:00:00.000,32.7195089361403,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Aug-28-01:00:00.000,32.7195089361403,Arch-hour/Average, ,-,
2024-Aug-28-01:00:00.000,32.7130156252119,Arch-hour/Average, ,-,
2024-Aug-28-02:00:00.000,32.7130156252119,Arch-hour/Average, ,-,
2024-Aug-28-02:00:00.000,32.7225332429674,Arch-hour/Average, ,-,
2024-Aug-28-03:00:00.000,32.7225332429674,Arch-hour/Average, ,-,
2024-Aug-28-03:00:00.000,32.7200272591909,Arch-hour/Average, ,-,
2024-Aug-28-04:00:00.000,32.7200272591909,Arch-hour/Average, ,-,
2024-Aug-28-04:00:00.000,32.7106601736281,Arch-hour/Average, ,-,
2024-Aug-28-05:00:00.000,32.7106601736281,Arch-hour/Average, ,-,
2024-Aug-28-05:00:00.000,32.6986143663194,Arch-hour/Average, ,-,
2024-Aug-28-06:00:00.000,32.6986143663194,Arch-hour/Average, ,-,
2024-Aug-28-06:00:00.000,32.6876704889747,Arch-hour/Average, ,-,
2024-Aug-28-07:00:00.000,32.6876704889747,Arch-hour/Average, ,-,
2024-Aug-28-07:00:00.000,32.7921643496365,Arch-hour/Average, ,-,
2024-Aug-28-08:00:00.000,32.7921643496365,Arch-hour/Average, ,-,
2024-Aug-28-08:00:00.000,32.8561537820849,Arch-hour/Average, ,-,
2024-Aug-28-09:00:00.000,32.8561537820849,Arch-hour/Average, ,-,
2024-Aug-28-09:00:00.000,32.7694111039903,Arch-hour/Average, ,-,
2024-Aug-28-10:00:00.000,32.7694111039903,Arch-hour/Average, ,-,
2024-Aug-28-10:00:00.000,32.7147764894697,Arch-hour/Average, ,-,
2024-Aug-28-11:00:00.000,32.7147764894697,Arch-hour/Average, ,-,
2024-Aug-28-11:00:00.000,32.7052690378825,Arch-hour/Average, ,-,
2024-Aug-28-12:00:00.000,32.7052690378825,Arch-hour/Average, ,-,
2024-Aug-28-12:00:00.000,32.8300419757467,Arch-hour/Average, ,-,
2024-Aug-28-13:00:00.000,32.8300419757467,Arch-hour/Average, ,-,
2024-Aug-28-13:00:00.000,33.0657408895610,Arch-hour/Average, ,-,
2024-Aug-28-14:00:00.000,33.0657408895610,Arch-hour/Average, ,-,
2024-Aug-28-14:00:00.000,33.2751343866042,Arch-hour/Average, ,-,
2024-Aug-28-15:00:00.000,33.2751343866042,Arch-hour/Average, ,-,
2024-Aug-28-15:00:00.000,33.5244685392027,Arch-hour/Average, ,-,
2024-Aug-28-16:00:00.000,33.5244685392027,Arch-hour/Average, ,-,
2024-Aug-28-16:00:00.000,33.8138055601188,Arch-hour/Average, ,-,
2024-Aug-28-17:00:00.000,33.8138055601188,Arch-hour/Average, ,-,
2024-Aug-28-17:00:00.000,34.1181219558132,Arch-hour/Average, ,-,
2024-Aug-28-18:00:00.000,34.1181219558132,Arch-hour/Average, ,-,
2024-Aug-28-18:00:00.000,34.4546664319748,Arch-hour/Average, ,-,
2024-Aug-28-19:00:00.000,34.4546664319748,Arch-hour/Average, ,-,
2024-Aug-28-19:00:00.000,34.5765741498537,Arch-hour/Average, ,-,
2024-Aug-28-20:00:00.000,34.5765741498537,Arch-hour/Average, ,-,
2024-Aug-28-20:00:00.000,34.5650147711811,Arch-hour/Average, ,-,
2024-Aug-28-21:00:00.000,34.5650147711811,Arch-hour/Average, ,-,
2024-Aug-28-21:00:00.000,34.5657166470422,Arch-hour/Average, ,-,
2024-Aug-28-22:00:00.000,34.5657166470422,Arch-hour/Average, ,-,
2024-Aug-28-22:00:00.000,34.5672940254211,Arch-hour/Average, ,-,
2024-Aug-28-23:00:00.000,34.5672940254211,Arch-hour/Average, ,-,
2024-Aug-28-23:00:00.000,34.5671211094326,Arch-hour/Average, ,-,
2024-Aug-29-00:00:00.000,34.5671211094326,Arch-hour/Average, ,-,
2024-Aug-29-00:00:00.000,34.5765528456370,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Aug-29-01:00:00.000,34.5765528456370,Arch-hour/Average, ,-,
2024-Aug-29-01:00:00.000,34.5800533252292,Arch-hour/Average, ,-,
2024-Aug-29-02:00:00.000,34.5800533252292,Arch-hour/Average, ,-,
2024-Aug-29-02:00:00.000,34.5809178055657,Arch-hour/Average, ,-,
2024-Aug-29-03:00:00.000,34.5809178055657,Arch-hour/Average, ,-,
2024-Aug-29-03:00:00.000,34.5863951375749,Arch-hour/Average, ,-,
2024-Aug-29-04:00:00.000,34.5863951375749,Arch-hour/Average, ,-,
2024-Aug-29-04:00:00.000,34.5721951715020,Arch-hour/Average, ,-,
2024-Aug-29-05:00:00.000,34.5721951715020,Arch-hour/Average, ,-,
2024-Aug-29-05:00:00.000,34.5511934763807,Arch-hour/Average, ,-,
2024-Aug-29-06:00:00.000,34.5511934763807,Arch-hour/Average, ,-,
2024-Aug-29-06:00:00.000,34.5117217895131,Arch-hour/Average, ,-,
2024-Aug-29-07:00:00.000,34.5117217895131,Arch-hour/Average, ,-,
2024-Aug-29-07:00:00.000,34.4082852535205,Arch-hour/Average, ,-,
2024-Aug-29-08:00:00.000,34.4082852535205,Arch-hour/Average, ,-,
2024-Aug-29-08:00:00.000,34.4053419120778,Arch-hour/Average, ,-,
2024-Aug-29-09:00:00.000,34.4053419120778,Arch-hour/Average, ,-,
2024-Aug-29-09:00:00.000,34.4256985823313,Arch-hour/Average, ,-,
2024-Aug-29-10:00:00.000,34.4256985823313,Arch-hour/Average, ,-,
2024-Aug-29-10:00:00.000,34.4253625712724,Arch-hour/Average, ,-,
2024-Aug-29-11:00:00.000,34.4253625712724,Arch-hour/Average, ,-,
2024-Aug-29-11:00:00.000,34.4233325386047,Arch-hour/Average, ,-,
2024-Aug-29-12:00:00.000,34.4233325386047,Arch-hour/Average, ,-,
2024-Aug-29-12:00:00.000,34.4336935816871,Arch-hour/Average, ,-,
2024-Aug-29-13:00:00.000,34.4336935816871,Arch-hour/Average, ,-,
2024-Aug-29-13:00:00.000,34.4410835679372,Arch-hour/Average, ,-,
2024-Aug-29-14:00:00.000,34.4410835679372,Arch-hour/Average, ,-,
2024-Aug-29-14:00:00.000,34.4446489482456,Arch-hour/Average, ,-,
2024-Aug-29-15:00:00.000,34.4446489482456,Arch-hour/Average, ,-,
2024-Aug-29-15:00:00.000,34.4574301062690,Arch-hour/Average, ,-,
2024-Aug-29-16:00:00.000,34.4574301062690,Arch-hour/Average, ,-,
2024-Aug-29-16:00:00.000,34.4631887637244,Arch-hour/Average, ,-,
2024-Aug-29-17:00:00.000,34.4631887637244,Arch-hour/Average, ,-,
2024-Aug-29-17:00:00.000,34.4699412112766,Arch-hour/Average, ,-,
2024-Aug-29-18:00:00.000,34.4699412112766,Arch-hour/Average, ,-,
2024-Aug-29-18:00:00.000,34.4676599644749,Arch-hour/Average, ,-,
2024-Aug-29-19:00:00.000,34.4676599644749,Arch-hour/Average, ,-,
2024-Aug-29-19:00:00.000,34.4575165621440,Arch-hour/Average, ,-,
2024-Aug-29-20:00:00.000,34.4575165621440,Arch-hour/Average, ,-,
2024-Aug-29-20:00:00.000,34.4628537654877,Arch-hour/Average, ,-,
2024-Aug-29-21:00:00.000,34.4628537654877,Arch-hour/Average, ,-,
2024-Aug-29-21:00:00.000,34.4582080268860,Arch-hour/Average, ,-,
2024-Aug-29-22:00:00.000,34.4582080268860,Arch-hour/Average, ,-,
2024-Aug-29-22:00:00.000,34.4611143090990,Arch-hour/Average, ,-,
2024-Aug-29-23:00:00.000,34.4611143090990,Arch-hour/Average, ,-,
2024-Aug-29-23:00:00.000,34.4614924589793,Arch-hour/Average, ,-,
2024-Aug-30-00:00:00.000,34.4614924589793,Arch-hour/Average, ,-,
2024-Aug-30-00:00:00.000,34.4725990157657,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Aug-30-01:00:00.000,34.4725990157657,Arch-hour/Average, ,-,
2024-Aug-30-01:00:00.000,34.4748894744449,Arch-hour/Average, ,-,
2024-Aug-30-02:00:00.000,34.4748894744449,Arch-hour/Average, ,-,
2024-Aug-30-02:00:00.000,34.4753000354767,Arch-hour/Average, ,-,
2024-Aug-30-03:00:00.000,34.4753000354767,Arch-hour/Average, ,-,
2024-Aug-30-03:00:00.000,34.4835867510902,Arch-hour/Average, ,-,
2024-Aug-30-04:00:00.000,34.4835867510902,Arch-hour/Average, ,-,
2024-Aug-30-04:00:00.000,34.4675427256690,Arch-hour/Average, ,-,
2024-Aug-30-05:00:00.000,34.4675427256690,Arch-hour/Average, ,-,
2024-Aug-30-05:00:00.000,34.4477389102512,Arch-hour/Average, ,-,
2024-Aug-30-06:00:00.000,34.4477389102512,Arch-hour/Average, ,-,
2024-Aug-30-06:00:00.000,34.4486719100202,Arch-hour/Average, ,-,
2024-Aug-30-07:00:00.000,34.4486719100202,Arch-hour/Average, ,-,
2024-Aug-30-07:00:00.000,34.4321594238281,Arch-hour/Average, ,-,
2024-Aug-30-08:00:00.000,34.4321594238281,Arch-hour/Average, ,-,
2024-Aug-30-08:00:00.000,34.4254501141442,Arch-hour/Average, ,-,
2024-Aug-30-09:00:00.000,34.4254501141442,Arch-hour/Average, ,-,
2024-Aug-30-09:00:00.000,34.4285292784373,Arch-hour/Average, ,-,
2024-Aug-30-10:00:00.000,34.4285292784373,Arch-hour/Average, ,-,
2024-Aug-30-10:00:00.000,34.4195618756612,Arch-hour/Average, ,-,
2024-Aug-30-11:00:00.000,34.4195618756612,Arch-hour/Average, ,-,
